plotid,date,species,tagnumber,status,cankerid,estdbh,dbh2012,symplfct,canker,lidelfct,x,y
MITSU04,16-May-12,QUKE,1488,Alive,1488-1,25.3,26,NA,1,NA,537949,4243429
MITSU04,3-May-11,QUKE,1488,Alive,1488-1,25.3,NA,NA,1,NA,537949,4243429
VOTRU01,28-Apr-11,QUKE,1601,Alive,1601-1,33,NA,NA,1,NA,532176,4248258
VOTRU01,24-May-10,QUKE,1601,Alive,1601-1,33,NA,NA,1,NA,532176,4248258
VOTRU01,24-May-10,QUKE,1601,Alive,1601-2,33,NA,NA,1,NA,532176,4248258
VOTRU01,28-Apr-11,QUKE,1601,Alive,1601-2,33,NA,NA,1,NA,532176,4248258
VOTRU01,28-Apr-11,QUKE,1601,Alive,1601-3,33,NA,NA,1,NA,532176,4248258
VOTRU01,24-May-10,QUKE,1601,Alive,1601-3,33,NA,NA,1,NA,532176,4248258
VOTRU01,24-May-10,QUKE,1601,Alive,1601-4,33,NA,NA,1,NA,532176,4248258
VOTRU01,28-Apr-11,QUKE,1601,Alive,1601-5,33,NA,NA,1,NA,532176,4248258
VOTRU01,24-May-10,QUKE,1601,Alive,1601-5,33,NA,NA,1,NA,532176,4248258
VOTRU01,24-May-10,QUKE,1601,Alive,1601-6,33,NA,NA,1,NA,532176,4248258
VOTRU01,28-Apr-11,QUKE,1601,Alive,1601-6,33,NA,NA,1,NA,532176,4248258
VOTRU01,24-May-10,QUAG,1603,Alive,1603-1,7.2,NA,NA,1,NA,532176,4248258
VOTRU01,28-Apr-11,QUAG,1603,Alive,1603-1,7.2,NA,NA,1,NA,532176,4248258
SUMTV01,21-May-10,QUAG,1617,Alive,1617-1,76.5,NA,NA,1,NA,532963,4246104
SUMTV01,10-May-11,QUAG,1617,Alive,1617-1,76.5,NA,NA,1,NA,532963,4246104
MESCH01,10-May-11,QUKE,1619,Alive,1619-1,23.5,NA,NA,1,NA,535523,4247923
MESCH01,29-May-12,QUKE,1619,Alive,1619-1,23.5,23.7,NA,1,NA,535523,4247923
MESCH01,10-May-11,QUKE,1631,Alive,1631-1,37.3,NA,NA,1,NA,535523,4247923
MESCH01,7-May-10,QUKE,1631,Alive,1631-1,37.3,NA,NA,1,NA,535523,4247923
JLSP01,14-May-12,QUAG,1645,Alive,1645-1,2,1.8,NA,1,NA,540340,4244942
MOREL02,28-Apr-10,QUAG,1647,Alive,1647-1,146.5,NA,NA,1,NA,533838,4242167
MOREL02,2-May-11,QUAG,1647,Alive,1647-1,146.5,NA,NA,1,NA,533838,4242167
MOREL02,18-May-12,QUAG,1647,Alive,1647-1,146.5,136.2,NA,1,NA,533838,4242167
MOREL02,2-May-11,QUAG,1647,Alive,1647-2,146.5,NA,NA,1,NA,533838,4242167
MOREL02,18-May-12,QUAG,1647,Alive,1647-2,146.5,136.2,NA,1,NA,533838,4242167
MOREL02,28-Apr-10,QUAG,1647,Alive,1647-2,146.5,NA,NA,1,NA,533838,4242167
MOREL02,28-Apr-10,QUAG,1647,Alive,1647-3,146.5,NA,NA,1,NA,533838,4242167
MOREL02,18-May-12,QUAG,1647,Alive,1647-3,146.5,136.2,NA,1,NA,533838,4242167
MOREL02,2-May-11,QUAG,1647,Alive,1647-3,146.5,NA,NA,1,NA,533838,4242167
COOK01,1-May-11,QUAG,1700,Alive,1700-1,34.4,NA,NA,1,NA,533160,4244516
COOK01,28-Apr-10,QUAG,1700,Alive,1700-1,34.4,NA,NA,1,NA,533160,4244516
COOK01,2-May-12,QUAG,1700,Alive,1700-1,34.4,33.7,NA,1,NA,533160,4244516
SECRET03,11-May-10,QUAG,1729,Alive,1729-1,35.5,NA,NA,1,NA,544869,4247146
SECRET03,22-May-12,QUAG,1729,Alive,1729-1,35.5,41.4,NA,1,NA,544869,4247146
WATKI01,31-May-12,QUAG,1741,Alive,1741-1,7.1,11.4,NA,1,NA,539517,4248302
WATKI01,30-Apr-10,QUAG,1743,Alive,1743-1,36.8,NA,NA,1,NA,539517,4248302
WATKI01,31-May-12,QUAG,1743,Alive,1743-1,36.8,40,NA,1,NA,539517,4248302
WATKI01,29-Apr-11,QUAG,1743,Alive,1743-1,36.8,NA,NA,1,NA,539517,4248302
WATKI01,30-Apr-10,QUAG,1746,Alive,1746-1,14.6,NA,NA,1,NA,539517,4248302
WATKI01,29-Apr-11,QUAG,1746,Alive,1746-1,14.6,NA,NA,1,NA,539517,4248302
WATKI01,31-May-12,QUAG,1746,Alive,1746-1,14.6,18.6,NA,1,NA,539517,4248302
WATKI01,29-Apr-11,QUAG,1748,Alive,1748-1,14.8,NA,NA,1,NA,539517,4248302
WATKI01,30-Apr-10,QUAG,1748,Alive,1748-1,14.8,NA,NA,1,NA,539517,4248302
WATKI01,31-May-12,QUAG,1748,Alive,1748-1,14.8,17.1,NA,1,NA,539517,4248302
FRIDE01,2-Jun-11,QUKE,1755,Alive,1755-1,23.9,NA,NA,1,NA,538233,4249518
FRIDE01,2-Jun-11,QUKE,1755,Alive,1755-2,23.9,NA,NA,1,NA,538233,4249518
FRIDE01,2-Jun-11,QUKE,1755,Alive,1755-3,23.9,NA,NA,1,NA,538233,4249518
ZEN02,2-May-11,QUAG,1774,Alive,1774-1,27.2,NA,NA,1,NA,536877,4246937
ZEN02,28-Apr-10,QUAG,1774,Alive,1774-1,27.2,NA,NA,1,NA,536877,4246937
ZEN02,2-May-11,QUAG,1785,Alive,1785-1,8.3,NA,NA,1,NA,536877,4246937
ZEN01,2-May-11,QUAG,1792,Alive,1792-1,24.8,NA,NA,1,NA,536945,4247188
ZEN01,28-Apr-10,QUAG,1792,Alive,1792-1,24.8,NA,NA,1,NA,536945,4247188
KLASS02,31-May-12,QUAG,1805,Alive,1805-1,35.6,36.9,NA,1,NA,539093,4240567
KLASS02,26-May-11,QUAG,1805,Alive,1805-1,35.6,NA,NA,1,NA,539093,4240567
KLASS02,23-May-10,QUAG,1805,Alive,1805-1,35.6,NA,NA,1,NA,539093,4240567
KLASS02,26-May-11,QUAG,1805,Alive,1805-2,35.6,NA,NA,1,NA,539093,4240567
KLASS02,23-May-10,QUAG,1805,Alive,1805-2,35.6,NA,NA,1,NA,539093,4240567
KLASS02,23-May-10,QUAG,1805,Alive,1805-3,35.6,NA,NA,1,NA,539093,4240567
KLASS02,31-May-12,QUAG,1805,Alive,1805-3,35.6,36.9,NA,1,NA,539093,4240567
KLASS02,26-May-11,QUAG,1805,Alive,1805-3,35.6,NA,NA,1,NA,539093,4240567
KLASS02,31-May-12,QUAG,1805,Alive,1805-4,35.6,36.9,NA,1,NA,539093,4240567
KLASS02,31-May-12,QUAG,1808,Alive,1808-1,24.8,23.8,NA,1,NA,539093,4240567
KLASS02,26-May-11,QUAG,1808,Alive,1808-1,24.8,NA,NA,1,NA,539093,4240567
KLASS02,31-May-12,QUAG,1812,Alive,1812-1,54.1,55.9,NA,0,NA,539093,4240567
KLASS02,26-May-11,QUAG,1812,Alive,1812-1,54.1,NA,NA,1,NA,539093,4240567
KLASS02,23-May-10,QUAG,1812,Alive,1812-1,54.1,NA,NA,1,NA,539093,4240567
KLASS02,31-May-12,QUAG,1814,Alive,1814-1,32.2,32.8,NA,1,NA,539093,4240567
KLASS02,26-May-11,QUAG,1814,Alive,1814-1,32.2,NA,NA,1,NA,539093,4240567
KLASS02,23-May-10,QUAG,1814,Alive,1814-1,32.2,NA,NA,1,NA,539093,4240567
KLASS02,23-May-10,QUAG,1814,Alive,1814-2,32.2,NA,NA,1,NA,539093,4240567
KLASS02,31-May-12,QUAG,1814,Alive,1814-2,32.2,32.8,NA,1,NA,539093,4240567
KLASS02,26-May-11,QUAG,1814,Alive,1814-2,32.2,NA,NA,1,NA,539093,4240567
KLASS02,31-May-12,QUAG,1815,Alive,1815-1,26.4,26.9,NA,1,NA,539093,4240567
KLASS02,26-May-11,QUAG,1815,Alive,1815-1,26.4,NA,NA,1,NA,539093,4240567
KLASS02,23-May-10,QUAG,1816,Alive,1816-1,34.8,NA,NA,1,NA,539093,4240567
KLASS02,31-May-12,QUAG,1816,Alive,1816-1,34.8,35.7,NA,1,NA,539093,4240567
KLASS02,26-May-11,QUAG,1816,Alive,1816-1,34.8,NA,NA,1,NA,539093,4240567
KLASS02,26-May-11,QUAG,1816,Alive,1816-2,34.8,NA,NA,1,NA,539093,4240567
KLASS01,23-May-10,QUKE,1825,Alive,1825-1,42.3,NA,NA,1,NA,539286,4240856
KLASS01,26-May-11,QUKE,1825,Alive,1825-1,42.3,NA,NA,1,NA,539286,4240856
KLASS01,31-May-12,QUKE,1825,Alive,1825-1,42.3,47.9,NA,0,NA,539286,4240856
KLASS01,23-May-10,QUKE,1825,Alive,1825-2,42.3,NA,NA,1,NA,539286,4240856
KLASS01,26-May-11,QUKE,1825,Alive,1825-2,42.3,NA,NA,1,NA,539286,4240856
KLASS01,31-May-12,QUKE,1825,Alive,1825-2,42.3,47.9,NA,0,NA,539286,4240856
LUPIN01,23-May-10,QUKE,1826,Alive,1826-1,82.5,NA,NA,1,NA,539688,4241511
LUPIN01,23-May-10,QUKE,1826,Alive,1826-2,82.5,NA,NA,1,NA,539688,4241511
SVRP02,20-May-11,QUAG,1834,Alive,1834-1,58.3,NA,NA,1,NA,541746,4245403
SVRP02,29-May-12,QUAG,1834,Alive,1834-1,58.3,63.8,NA,1,NA,541746,4245403
SVRP02,7-May-10,QUAG,1834,Alive,1834-1,58.3,NA,NA,1,NA,541746,4245403
SVRP02,7-May-10,QUAG,1834,Alive,1834-2,58.3,NA,NA,1,NA,541746,4245403
SVRP02,29-May-12,QUAG,1834,Alive,1834-2,58.3,63.8,NA,1,NA,541746,4245403
SVRP02,20-May-11,QUAG,1834,Alive,1834-2,58.3,NA,NA,1,NA,541746,4245403
SVRP02,7-May-10,QUAG,1837,Alive,1837-1,14.4,NA,NA,1,NA,541746,4245403
SDC03,9-May-12,QUAG,1839,Alive,1839-1,27.1,30.2,NA,1,NA,540931,4243866
SDC03,29-Apr-10,QUAG,1839,Alive,1839-1,27.1,NA,NA,1,NA,540931,4243866
SDC03,4-May-11,QUAG,1839,Alive,1839-2,27.1,NA,NA,1,NA,540931,4243866
SDC03,9-May-12,QUAG,1839,Alive,1839-2,27.1,30.2,NA,1,NA,540931,4243866
SDC03,29-Apr-10,QUAG,1839,Alive,1839-2,27.1,NA,NA,1,NA,540931,4243866
SDC03,9-May-12,QUAG,1847,Alive,1847-1,33.3,37,NA,1,NA,540931,4243866
SDC03,4-May-11,QUAG,1847,Alive,1847-1,33.3,NA,NA,1,NA,540931,4243866
SDC03,29-Apr-10,QUAG,1847,Alive,1847-1,33.3,NA,NA,1,NA,540931,4243866
SDC03,29-Apr-10,QUAG,1847,Alive,1847-2,33.3,NA,NA,1,NA,540931,4243866
SDC03,9-May-12,QUAG,1847,Alive,1847-2,33.3,37,NA,1,NA,540931,4243866
SDC03,4-May-11,QUAG,1847,Alive,1847-2,33.3,NA,NA,1,NA,540931,4243866
SDC03,9-May-12,QUAG,1847,Alive,1847-3,33.3,37,NA,1,NA,540931,4243866
SDC03,29-Apr-10,QUAG,1848,Alive,1848-1,21.1,NA,NA,1,NA,540931,4243866
SDC03,29-Apr-10,QUAG,1848,Alive,1848-2,21.1,NA,NA,1,NA,540931,4243866
SDC03,9-May-12,QUAG,1848,Alive,1848-2,21.1,22.5,NA,1,NA,540931,4243866
SDC03,4-May-11,QUAG,1848,Alive,1848-2,21.1,NA,NA,1,NA,540931,4243866
SDC03,4-May-11,QUAG,1848,Alive,1848-3,21.1,NA,NA,1,NA,540931,4243866
TELL03,1-Jun-12,QUAG,1872,Alive,1872-1,38.5,40.1,NA,1,NA,544877,4245342
TELL03,13-May-10,QUAG,1872,Alive,1872-1,38.5,NA,NA,1,NA,544877,4245342
TELL03,30-May-11,QUAG,1872,Alive,1872-1,38.5,NA,NA,1,NA,544877,4245342
TELL03,1-Jun-12,QUAG,1872,Alive,1872-2,38.5,40.1,NA,1,NA,544877,4245342
TELL03,30-May-11,QUAG,1872,Alive,1872-2,38.5,NA,NA,1,NA,544877,4245342
NELSO01,21-May-12,QUAG,1882,Alive,1882-1,28.4,26,NA,1,NA,544914,4243687
SDC03,9-May-12,QUAG,1914,Dead,1914-1,9.3,11.9,NA,1,NA,540931,4243866
SDC03,29-Apr-10,QUAG,1914,Alive,1914-1,9.3,NA,NA,1,NA,540931,4243866
SDC03,4-May-11,QUAG,1914,Alive,1914-1,9.3,NA,NA,1,NA,540931,4243866
SDC03,9-May-12,QUAG,1914,Dead,1914-2,9.3,11.9,NA,1,NA,540931,4243866
HOOD05,10-Jun-11,LIDE,2004,Alive,2004-1,41.8,NA,NA,1,43,538687,4256610
HOOD05,20-May-10,LIDE,2006,Alive,2006-1,37.7,NA,NA,0,78,538687,4256610
HOOD05,20-May-10,LIDE,2008,Alive,2008-1,27.6,NA,NA,0,60,538687,4256610
MACKI01,28-Apr-11,QUAG,2160,Alive,2016-1,7.3,NA,NA,1,NA,530845,4251593
HOOD03,20-May-10,LIDE,2040,Alive,2040-1,3.3,NA,NA,1,23,539143,4257030
KUNDE02,7-May-10,QUAG,2047,Alive,2047-1,41.5,NA,NA,1,NA,540932,4252254
KUNDE02,13-May-11,QUAG,2055,Alive,2055-1,58.2,NA,NA,1,NA,540932,4252254
KUNDE02,7-May-10,QUAG,2055,Alive,2055-1,58.2,NA,NA,1,NA,540932,4252254
LAZY04,30-May-12,QUAG,2070,Alive,2070-1,4.9,5.5,NA,1,NA,542046,4251799
LAZY04,12-May-11,QUAG,2070,Alive,2070-1,4.9,NA,NA,1,NA,542046,4251799
LAZY04,17-May-10,QUAG,2070,Alive,2070-1,4.9,NA,NA,1,NA,542046,4251799
LAZY04,30-May-12,QUAG,2070,Alive,2070-2,4.9,5.5,NA,1,NA,542046,4251799
LAZY04,17-May-10,QUAG,2070,Alive,2070-2,4.9,NA,NA,1,NA,542046,4251799
LAZY04,12-May-11,QUAG,2070,Alive,2070-2,4.9,NA,NA,1,NA,542046,4251799
BELTA07,23-May-12,QUAG,2081,Alive,2081-1,15.1,15.5,NA,1,NA,542726,4251449
BELTA07,31-May-11,QUKE,2092,Alive,2092-1,27,NA,NA,1,NA,542726,4251449
BELTA07,20-Aug-03,QUKE,2092,Alive,2092-1,NA,NA,NA,NA,NA,542726,4251449
BELTA07,14-May-10,QUKE,2092,Alive,2092-1,27,NA,NA,1,NA,542726,4251449
JLSP03,8-May-11,QUKE,2098,Alive,2098-1,48.3,NA,NA,1,NA,538940,4244790
JLSP03,14-May-12,QUKE,2098,Alive,2098-1,48.3,50.2,NA,1,NA,538940,4244790
JLSP03,5-May-10,QUKE,2098,Alive,2098-1,48.3,NA,NA,1,NA,538940,4244790
BELTA01,23-May-12,QUAG,2102,Alive,2102-1,40.2,42.8,NA,1,NA,543935,4252405
PETSN02,31-May-11,QUAG,2106,Alive,2106-1,35.6,NA,NA,1,NA,543541,4251969
PETSN02,14-May-10,QUAG,2106,Alive,2106-1,35.6,NA,NA,1,NA,543541,4251969
PETSN02,23-May-12,QUAG,2106,Alive,2106-1,35.6,42.8,NA,1,NA,543541,4251969
PETSN02,14-May-10,QUAG,2106,Alive,2106-2,35.6,NA,NA,1,NA,543541,4251969
PETSN02,31-May-11,QUAG,2107,Alive,2107-1,51.8,NA,NA,1,NA,543541,4251969
PETSN02,23-May-12,QUAG,2107,Alive,2107-1,51.8,39,NA,1,NA,543541,4251969
PETSN02,14-May-10,QUAG,2107,Alive,2107-1,51.8,NA,NA,1,NA,543541,4251969
PETSN02,14-May-10,QUAG,2107,Alive,2107-2,51.8,NA,NA,1,NA,543541,4251969
PETSN02,23-May-12,QUAG,2107,Alive,2107-2,51.8,39,NA,1,NA,543541,4251969
PETSN02,31-May-11,QUAG,2107,Alive,2107-2,51.8,NA,NA,1,NA,543541,4251969
BACKM05,5-Jun-12,QUAG,2123,Alive,2123-1,40.4,42.4,NA,1,NA,540224,4257264
BACKM04,20-May-10,QUAG,2129,Alive,2129-1,28.9,NA,NA,1,NA,540842,4257027
BACKM04,10-Jun-11,QUAG,2129,Alive,2129-1,28.9,NA,NA,1,NA,540842,4257027
BACKM04,5-Jun-12,QUAG,2129,Alive,2129-1,28.9,29.8,NA,1,NA,540842,4257027
BACKM04,10-Jun-11,QUAG,2129,Alive,2129-2,28.9,NA,NA,1,NA,540842,4257027
BACKM04,20-May-10,QUAG,2129,Alive,2129-2,28.9,NA,NA,1,NA,540842,4257027
BACKM04,5-Jun-12,QUAG,2129,Alive,2129-2,28.9,29.8,NA,1,NA,540842,4257027
BACKM04,5-Jun-12,QUAG,2131,Alive,2131-1,36.2,40.5,NA,1,NA,540842,4257027
BACKM04,20-May-10,QUAG,2131,Alive,2131-1,36.2,NA,NA,1,NA,540842,4257027
BACKM04,10-Jun-11,QUAG,2131,Alive,2131-1,36.2,NA,NA,1,NA,540842,4257027
BACKM04,5-Jun-12,QUAG,2131,Alive,2131-2,36.2,40.5,NA,1,NA,540842,4257027
BACKM04,10-Jun-11,QUAG,2131,Alive,2131-2,36.2,NA,NA,1,NA,540842,4257027
BACKM04,20-May-10,QUAG,2131,Alive,2131-2,36.2,NA,NA,1,NA,540842,4257027
BACKM04,5-Jun-12,QUAG,2131,Alive,2131-3,36.2,40.5,NA,1,NA,540842,4257027
BACKM04,10-Jun-11,QUAG,2131,Alive,2131-3,36.2,NA,NA,1,NA,540842,4257027
BACKM04,20-May-10,QUAG,2131,Alive,2131-3,36.2,NA,NA,1,NA,540842,4257027
BACKM04,10-Jun-11,QUAG,2131,Alive,2131-4,36.2,NA,NA,1,NA,540842,4257027
BACKM04,5-Jun-12,QUAG,2131,Alive,2131-5,36.2,40.5,NA,1,NA,540842,4257027
BACKM04,5-Jun-12,QUAG,2131,Alive,2131-6,36.2,40.5,NA,1,NA,540842,4257027
BACKM04,5-Jun-12,QUAG,2131,Alive,2131-7,36.2,40.5,NA,1,NA,540842,4257027
BACKM04,5-Jun-12,QUAG,2131,Alive,2131-8,36.2,40.5,NA,1,NA,540842,4257027
HOOD04,8-Jun-11,QUKE,2134,Alive,2134-1,39.2,NA,NA,1,NA,538682,4257182
HOOD04,5-Jun-12,QUKE,2134,Alive,2134-1,39.2,45.7,NA,1,NA,538682,4257182
HOOD04,20-May-10,QUKE,2134,Alive,2134-1,39.2,NA,NA,1,NA,538682,4257182
ARBIT05,24-May-12,QUKE,2152,Dead,2152-1,30,31.1,NA,1,NA,539634,4242210
ARBIT05,12-May-10,QUKE,2152,Alive,2152-1,30,NA,NA,1,NA,539634,4242210
ARBIT05,27-May-11,QUKE,2152,Alive,2152-1,30,NA,NA,1,NA,539634,4242210
MACKI01,28-Apr-11,QUAG,2157,Alive,2157-1,16.7,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2157,Alive,2157-1,16.7,20.2,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2157,Alive,2157-1,16.7,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2157,Alive,2157-2,16.7,20.2,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2157,Alive,2157-2,16.7,NA,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2157,Alive,2157-2,16.7,NA,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2158,Alive,2158-1,14.2,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2158,Alive,2158-1,14.2,16,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2158,Alive,2158-1,14.2,NA,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2158,Alive,2158-2,14.2,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2158,Alive,2158-2,14.2,16,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2158,Alive,2158-2,14.2,NA,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2159,Alive,2159-1,18.3,NA,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2159,Alive,2159-2,18.3,NA,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2159,Alive,2159-2,18.3,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2159,Alive,2159-2,18.3,21,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2160,Alive,2160-1,7.3,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2160,Alive,2160-1,7.3,8.4,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2160,Alive,2160-2,7.3,8.4,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2161,Alive,2161-1,16.4,19.9,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2161,Alive,2161-1,16.4,NA,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2161,Alive,2161-1,16.4,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2162,Alive,2162-1,9.3,8.9,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2162,Alive,2162-1,9.3,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2163,Alive,2163-1,16.1,18.5,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2163,Alive,2163-1,16.1,NA,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2163,Alive,2163-1,16.1,NA,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2163,Alive,2163-2,16.1,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2163,Alive,2163-2,16.1,18.5,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2163,Alive,2163-3,16.1,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2163,Alive,2163-3,16.1,18.5,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2163,Alive,2163-4,16.1,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2163,Alive,2163-4,16.1,18.5,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2163,Alive,2163-5,16.1,18.5,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2164,Alive,2164-1,15.3,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2164,Alive,2164-1,15.3,18.8,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2164,Alive,2164-1,15.3,NA,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2164,Alive,2164-2,15.3,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2164,Alive,2164-2,15.3,18.8,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2165,Alive,2165-1,16.8,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2165,Alive,2165-1,16.8,16.5,NA,1,NA,530845,4251593
MACKI01,28-Apr-11,QUAG,2165,Alive,2165-1,16.8,NA,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2165,Alive,2165-2,16.8,NA,NA,1,NA,530845,4251593
MACKI01,31-May-12,QUAG,2165-2,Alive,2/1/65,9.3,9.3,NA,1,NA,530845,4251593
MACKI01,30-Apr-10,QUAG,2165,Alive,2165-3,16.8,NA,NA,1,NA,530845,4251593
LARS01,10-May-10,QUAG,2171,Dead,2171-1,41.8,NA,NA,1,NA,547219,4247603
LARS01,24-May-11,QUAG,2174,Alive,2174-1,41.7,NA,NA,1,NA,547219,4247603
LARS01,10-May-10,QUAG,2174,Alive,2174-1,41.7,NA,NA,1,NA,547219,4247603
HOOD07,5-Jun-12,QUAG,2194,Alive,2194-1,13.4,12.6,NA,1,NA,539549,4255867
HOOD07,20-May-10,QUAG,2194,Alive,2194-1,13.4,NA,NA,1,NA,539549,4255867
HOOD07,10-Jun-11,QUAG,2194,Alive,2194-1,13.4,NA,NA,1,NA,539549,4255867
HOOD07,10-Jun-11,QUAG,2194,Alive,2194-2,13.4,NA,NA,1,NA,539549,4255867
JLSP04,14-May-12,LIDE,2206,Alive,2206-1,2.5,3.7,NA,0,75,539803,4244462
JLSP04,9-May-11,LIDE,2206,Alive,2206-1,2.5,NA,NA,1,139,539803,4244462
JLSP04,5-May-10,LIDE,2208,Alive,2208-1,8.3,NA,NA,0,97,539803,4244462
JLSP04,14-May-12,LIDE,2208,Alive,2208-1,8.3,11.6,NA,1,53,539803,4244462
JLSP04,9-May-11,LIDE,2208,Alive,2208-1,8.3,NA,NA,1,235,539803,4244462
JLSP04,14-May-12,LIDE,2208,Alive,2208-2,8.3,11.6,NA,1,53,539803,4244462
JLSP04,9-May-11,LIDE,2208,Alive,2208-2,8.3,NA,NA,1,235,539803,4244462
JLSP04,9-May-11,LIDE,2208,Alive,2208-3,8.3,NA,NA,1,235,539803,4244462
JLSP04,14-May-12,LIDE,2208,Alive,2208-4,8.3,11.6,NA,1,53,539803,4244462
JLSP04,14-May-12,LIDE,2208,Alive,2208-5,8.3,11.6,NA,1,53,539803,4244462
JLSP04,14-May-12,LIDE,2208,Alive,2208-6,8.3,11.6,NA,1,53,539803,4244462
ARBIT02,12-May-10,QUAG,2216,Alive,2216-1,32.7,NA,NA,1,NA,541154,4242255
ARBIT04,12-May-10,QUAG,2232,Alive,2232-1,39.5,NA,NA,1,NA,540417,4241851
YAHNG03,24-May-10,QUKE,2234,Alive,2234-1,30.3,NA,NA,1,NA,529582,4249246
YAHNG03,1-Jun-12,QUAG,2235,Alive,2235-2,35.7,36.3,NA,1,NA,529582,4249246
YAHNG03,29-Apr-11,QUAG,2235,Alive,2236-1,35.7,NA,NA,1,NA,529582,4249246
YAHNG03,1-Jun-12,QUAG,2236,Alive,2236-1,35.2,36.8,NA,1,NA,529582,4249246
BELTA04,1-Jun-11,QUAG,2275,Alive,2275-1,20.3,NA,NA,1,NA,544631,4251425
BELTA04,14-May-10,QUAG,2275,Alive,2275-1,20.3,NA,NA,1,NA,544631,4251425
BELTA04,23-May-12,QUAG,2275,Alive,2275-1,20.3,20.8,NA,1,NA,544631,4251425
BELTA04,14-May-10,QUAG,2275,Alive,2275-2,20.3,NA,NA,1,NA,544631,4251425
BELTA04,1-Jun-11,QUAG,2275,Alive,2275-3,20.3,NA,NA,1,NA,544631,4251425
BELTA04,23-May-12,QUAG,2275,Alive,2275-3,20.3,20.8,NA,1,NA,544631,4251425
BELTA04,1-Jun-11,QUAG,2275,Alive,2275-4,20.3,NA,NA,1,NA,544631,4251425
BELTA04,23-May-12,QUAG,2275,Alive,2275-4,20.3,20.8,NA,1,NA,544631,4251425
BELTA04,1-Jun-11,QUAG,2275,Alive,2275-5,20.3,NA,NA,1,NA,544631,4251425
BELTA04,23-May-12,QUAG,2275,Alive,2275-5,20.3,20.8,NA,1,NA,544631,4251425
BELTA04,1-Jun-11,QUAG,2275,Alive,2275-6,20.3,NA,NA,1,NA,544631,4251425
BELTA04,23-May-12,QUAG,2275,Alive,2275-6,20.3,20.8,NA,1,NA,544631,4251425
BELTA04,14-May-10,QUAG,2276,Alive,2276-1,18.1,NA,NA,1,NA,544631,4251425
BELTA04,1-Jun-11,QUAG,2276,Alive,2276-1,18.1,NA,NA,1,NA,544631,4251425
BELTA04,23-May-12,QUAG,2279,Alive,2279-1,8.5,8.5,NA,1,NA,544631,4251425
BELTA04,1-Jun-11,QUAG,2287,Alive,2287-1,61.6,NA,NA,1,NA,544631,4251425
BELTA04,23-May-12,QUAG,2287,Alive,2287-1,61.6,62.4,NA,1,NA,544631,4251425
BELTA04,14-May-10,QUAG,2287,Alive,2287-1,61.6,NA,NA,1,NA,544631,4251425
BELTA04,14-May-10,QUAG,2287,Alive,2287-2,61.6,NA,NA,1,NA,544631,4251425
